x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
-1.8403990024937658,0.0,0.02706623986586194,0.09958490245466121,0.39340493832726003,0.2290549719935954
-1.8104738154613464,0.0,0.029543062309298117,0.10613658322817507,0.3943466407336428,0.2218906229923184
-1.7805486284289271,0.0,0.03224653793567023,0.11311929839172055,0.39525281908054205,0.21464863253812597
-1.7506234413965087,0.0,0.03519740770098657,0.12056140565457889,0.39612339173639277,0.20733153466627055
-1.7206982543640894,0.0,0.03841831055911508,0.128493128376755,0.39695828027710905,0.19994188969274135
-1.690773067331671,0.0,0.04193395714692474,0.13694667830995094,0.3977574094931488,0.19248228331838743
-1.6608478802992517,0.0,0.0457713193632953,0.14595638641365516,0.39852070739628953,0.18495532572415868
-1.6309226932668324,0.0,0.049959837296438096,0.15555884227760888,0.3992481052261126,0.17736365065778062
-1.600997506234414,0.0,0.05453164508706582,0.16579304271686152,0.3999395374561974,0.16970991451218367
-1.5710723192019946,0.0,0.059521817460224544,0.17670055014287964,0.40059494180002475,0.1619967953960079
-1.5411471321695762,0.0,0.06496863881717008,0.188325661353875,0.4012142592165873,0.15422699219650948
-1.511221945137157,0.0,0.07091389695175099,0.2007155874298304,0.4017974339157085,0.14640322363519703
-1.4812967581047376,0.0,0.07740320364467808,0.21392064546280073,0.40234441336306787,0.1385282273165271
-1.4513715710723192,0.0,0.08448634459526719,0.2279944629011309,0.4028551482849343,0.1306047587699928
-1.4214463840398999,0.0,0.09221766137531708,0.2429941953374586,0.4033295926726041,0.1226355904859399
-1.3915211970074814,0.0,0.10065646833545727,0.2589807586249674,0.4037677037865456,0.11462351094544876
-1.3615960099750621,0.0,0.10986750766245479,0.276019076264544,0.40416944216025,0.10657132364462027
-1.3316708229426428,0.0,0.11992144607866069,0.29417834306751145,0.4045347716037858,0.09848184611360852
-1.3017456359102244,0.0,0.13089541699425492,0.313532306164706,0.40486365920705925,0.09035790893074246
-1.271820448877805,0.0,0.14287361227165937,0.3341595645031124,0.40515607534277925,0.08220235473208194
-1.2418952618453867,0.0,0.15594792814211203,0.35614388804635205,0.4054119936691257,0.07401803721675487
-1.2119700748129674,0.0,0.17021867022984782,0.37957455797533807,0.40563139113212315,0.065807820148423
-1.182044887780548,0.0,0.1857953230928039,0.40454672927069746,0.40581424796771687,0.05757457635322628
-1.1521197007481296,0.0,0.20279739018373397,0.4311618171494524,0.4059605477035539,0.04932118671455599
-1.1221945137157103,0.0,0.2213553106758796,0.4595279089253311,0.40607027716046634,0.04105053916500876
-1.092269326683292,0.0,0.24161146018704846,0.48976020296532746,0.4061434264536593,0.03276552767587386
-1.0623441396508726,0.0,0.263721243079614,0.5219814765251668,0.4061799889936006,0.024469051244507576
-1.0324189526184533,0.0,0.2878542847165177,0.5563225843636183,0.4061799614866153,0.016164012879948873
-1.0024937655860349,0.0,0.3141957328202153,0.5929229901605924,0.4061433439351809,0.007853318587131395
-0.9725685785536156,-5.0,0.34294767791853814,0.6319313328971812,0.4060701396379282,-0.00046012364995288573
-0.9426433915211971,-5.0,0.37125954963920144,0.6678469791276289,0.4023239287922534,-0.00876928440110929
-0.9127182044887778,-5.0,0.39909501794757224,0.7004941562832556,0.3949385968175085,-0.01699684628690722
-0.8827930174563585,-5.0,0.42641836413392936,0.7297130878100775,0.38398094589897525,-0.025066251211629916
-0.8528678304239401,-5.0,0.4531945266480146,0.755360775121473,0.36955009074529716,-0.032902412742239366
-0.8229426433915208,-5.0,0.4793891460903131,0.7773116974388241,0.3517765620710106,-0.04043241479340682
-0.7930174563591024,-5.0,0.5049686093023265,0.7954584260950852,0.3308211259134002,-0.047586190117291136
-0.7630922693266831,-5.0,0.5299000924992644,0.8097121502948553,0.3068733294632558,-0.05429717228466527
-0.7331670822942637,-5.0,0.5541516033898036,0.8200031117578644,0.2801497865628561,-0.06050291509065652
-0.7032418952618453,-5.0,0.5776920222288692,0.8262809461187056,0.2508922183792827,-0.06614567362148252
-0.673316708229426,-5.0,0.600491141750755,0.8285149294120008,0.21936526697566525,-0.07117294157531218
-0.6433915211970076,-5.0,0.6225197059313455,0.826694128436677,0.1858541015571576,-0.07553793983743992
-0.6134663341645883,-5.0,0.6437494475296935,0.8208274542634828,0.15066183904375088,-0.07920005176354343
-0.583541147132169,-5.0,0.6641531243607851,0.8109436186238567,0.11410680230149192,-0.08212520112068082
-0.5536159600997506,-5.0,0.6837045542529423,0.7970909933936003,0.07651964083209443,-0.08428616916925734
-0.5236907730673312,-5.0,0.7023786486450094,0.7793373738590371,0.03824033996503085,-0.0856628479354892
-0.49376558603491283,-5.0,0.7201514447802074,0.7577696469242463,-0.0003848543952865853,-0.08624242731764527
-0.4638403990024935,-5.0,0.7370001364553478,0.7324933658831763,-0.03900656765079948,-0.08601951428502819
-0.4339152119700742,-5.0,0.7529031032859461,0.703632233837722,-0.07727545669091795,-0.08499618306053953
-0.4039900249376558,-5.0,0.7678399384496833,0.6713274982899355,-0.11484536978882325,-0.0831819558198763
-0.3740648379052365,-5.0,0.7817914748726142,0.6357372598712611,-0.1513764776309015,-0.08059371408695412
-0.34413965087281806,-5.0,0.7947398098245195,0.5970356985918991,-0.1865383471583597,-0.07725554165002978
-0.31421446384039875,-5.0,0.8066683278918411,0.5554122213970669,-0.22001293041735348,-0.07319850046020039
