x_model,MEP_eV,F_analytic_eV,F_quadrature_eV
-0.43400000000000005,0.09881489741039998,0.08563873895383825,0.085638738953838
-0.42000000000000004,0.101747544,0.08830997240556168,0.08830997240556138
-0.406,0.1046248360344,0.09093188227713153,0.09093188227713117
-0.3919999999999999,0.10744269373440003,0.09350059546384645,0.09350059546384609
-0.3780000000000001,0.11019717561839996,0.0960123769082844,0.09601237690828401
-0.3640000000000001,0.11288447850239998,0.09846362916374188,0.09846362916374146
-0.3500000000000001,0.11550093749999998,0.10085089193881419,0.10085089193881372
-0.3360000000000001,0.11804302602239997,0.10317084162442314,0.10317084162442264
-0.32200000000000006,0.1205073557784,0.10542029080481313,0.10542029080481266
-0.30800000000000005,0.12289067677439997,0.10759618775425667,0.10759618775425617
-0.29400000000000004,0.12518987731439998,0.10969561592142815,0.10969561592142765
-0.28,0.127401984,0.11171579340361615,0.11171579340361562
-0.266,0.1295241617304,0.11365407241315145,0.11365407241315093
-0.252,0.1315537137024,0.11550793873862139,0.11550793873862086
-0.238,0.1334880814104,0.11727501120362138,0.11727501120362088
-0.22399999999999998,0.1353248446464,0.11895304112595753,0.11895304112595706
-0.20999999999999996,0.13706172149999998,0.12053991178035539,0.12053991178035495
-0.19599999999999995,0.1386965683584,0.1220336378678468,0.1220336378678464
-0.18199999999999994,0.1402273799064,0.12343236499509724,0.12343236499509688
-0.16800000000000015,0.1416522891264,0.12473436916699496,0.12473436916699462
-0.15400000000000014,0.14296956729839996,0.1259380562958502,0.1259380562958499
-0.14000000000000012,0.14417762399999998,0.12704196173054527,0.12704196173054502
-0.1260000000000001,0.1452750071064,0.12804474980893107,0.1280447498089309
-0.1120000000000001,0.14626040279039998,0.1289452134366849,0.12894521343668475
-0.09800000000000009,0.14713263552239997,0.12974227369572464,0.12974227369572452
-0.08400000000000007,0.14789066807039997,0.13043497948511654,0.13043497948511645
-0.07000000000000006,0.14853360149999997,0.13102250719722167,0.1310225071972216
-0.05600000000000005,0.1490606751744,0.13150416043159568,0.13150416043159568
-0.04200000000000004,0.1494712667544,0.13187936974889564,0.13187936974889566
-0.028000000000000025,0.1497648921984,0.13214769246675553,0.1321476924667556
-0.014000000000000012,0.1499412057624,0.132308812499274,0.13230881249927406
0.0,0.15,0.1323625402414162,0.13236254024141625
0.014000000000000012,0.1499412057624,0.132308812499274,0.13230881249927406
0.028000000000000025,0.1497648921984,0.13214769246675553,0.1321476924667556
0.04200000000000004,0.1494712667544,0.13187936974889564,0.13187936974889566
0.05600000000000005,0.1490606751744,0.13150416043159568,0.13150416043159568
0.06999999999999984,0.14853360149999997,0.13102250719722167,0.1310225071972216
0.08399999999999985,0.14789066807040002,0.1304349794851166,0.1304349794851165
0.09799999999999986,0.14713263552240002,0.1297422736957247,0.12974227369572458
0.11199999999999988,0.14626040279039998,0.1289452134366849,0.12894521343668475
0.1259999999999999,0.1452750071064,0.12804474980893107,0.1280447498089309
0.1399999999999999,0.144177624,0.1270419617305453,0.12704196173054505
0.15399999999999991,0.1429695672984,0.12593805629585023,0.12593805629584992
0.16799999999999993,0.1416522891264,0.12473436916699496,0.12473436916699462
0.18199999999999994,0.1402273799064,0.12343236499509724,0.12343236499509688
0.19599999999999995,0.1386965683584,0.1220336378678468,0.1220336378678464
0.20999999999999996,0.13706172149999998,0.12053991178035539,0.12053991178035495
0.22399999999999998,0.1353248446464,0.11895304112595753,0.11895304112595706
0.238,0.1334880814104,0.11727501120362138,0.11727501120362088
0.252,0.1315537137024,0.11550793873862139,0.11550793873862086
0.266,0.1295241617304,0.11365407241315145,0.11365407241315093
0.2799999999999998,0.12740198400000002,0.11171579340361618,0.11171579340361568
0.2939999999999998,0.12518987731440004,0.10969561592142821,0.10969561592142771
0.30799999999999983,0.12289067677440003,0.10759618775425675,0.10759618775425622
0.32199999999999984,0.12050735577840004,0.10542029080481319,0.10542029080481269
0.33599999999999985,0.11804302602240002,0.10317084162442317,0.1031708416244227
0.34999999999999987,0.11550093750000001,0.10085089193881419,0.10085089193881375
0.3639999999999999,0.11288447850240002,0.09846362916374193,0.09846362916374149
0.3779999999999999,0.11019717561840002,0.09601237690828446,0.09601237690828407
0.3919999999999999,0.10744269373440003,0.09350059546384645,0.09350059546384609
0.4059999999999999,0.1046248360344,0.09093188227713153,0.09093188227713117
0.41999999999999993,0.10174754400000002,0.08830997240556171,0.0883099724055614
0.43399999999999994,0.0988148974104,0.08563873895383828,0.08563873895383803
0.44799999999999995,0.0958311143424,0.08292219349055471,0.08292219349055446
0.46199999999999997,0.09280055117040001,0.0801644864439772,0.08016448644397697
0.476,0.08972770256639999,0.07736990747631164,0.07736990747631148
0.49,0.0866172015,0.0745428858359641,0.07454288583596397
0.504,0.08347381923839998,0.07168799068748272,0.07168799068748258
0.5179999999999998,0.08030246534640004,0.06880993141903738,0.06880993141903727
0.5319999999999998,0.07710818768640006,0.06591355792744807,0.06591355792744799
0.5459999999999998,0.07389617241840003,0.06300386088091606,0.063003860880916
0.5599999999999998,0.07067174400000002,0.06008597195974052,0.06008597195974044
0.5739999999999998,0.06744036518640002,0.05716516407541814,0.05716516407541808
0.5879999999999999,0.06420763703040003,0.05424685156862671,0.054246851568626686
0.6019999999999999,0.06097929888240003,0.051336590386680876,0.05133659038668087
0.6160000000000001,0.057761228390399974,0.048440078241125444,0.04844007824112542
0.6299999999999999,0.054559441500000035,0.04556315474619533,0.045563154746195295
0.6439999999999997,0.05138009245440008,0.04271180153892251,0.042711801538922484
0.6579999999999999,0.04822947379440001,0.039892142381713916,0.039892142381713874
0.6719999999999997,0.04511401635840007,0.037110443248253376,0.037110443248253314
0.6859999999999999,0.042040289282400015,0.034373112393602155,0.03437311239360211
0.6999999999999997,0.039015000000000064,0.031686700409389514,0.03168670040938951
0.714,0.036044994242400014,0.029057900264984275,0.029057900264984282
0.7279999999999998,0.033137256038400044,0.026493547335543273,0.026493547335543266
0.742,0.030298907714400008,0.02400061941781864,0.02400061941781864
0.7559999999999998,0.027537209894400037,0.02158623673459819,0.021586236734598196
0.77,0.024859561500000002,0.019257661928630397,0.019257661928630404
0.7839999999999998,0.02227349975040004,0.017022300046867653,0.017022300046867653
0.798,0.019786700162399997,0.014887698515832395,0.014887698515832395
0.8119999999999998,0.01740697655040003,0.012861547108886165,0.012861547108886165
0.8260000000000001,0.01514228102639999,0.010951677906147421,0.010951677906147428
0.8399999999999999,0.01300070400000002,0.009166065247775912,0.009166065247775912
0.8539999999999996,0.010990474178400048,0.007512825681303965,0.007512825681303972
0.8679999999999999,0.009119958566400018,0.006000217903664347,0.00600021790366434
0.8819999999999997,0.00739766246640004,0.0046366426985275065,0.004636642698527524
0.8959999999999999,0.0058322294784000075,0.0034306428695263305,0.0034306428695263236
0.9099999999999997,0.004432441500000025,0.002390903169913427,0.0023909031699134303
0.9239999999999999,0.003207218726400006,0.001526250229159254,0.001526250229159254
0.9379999999999997,0.0021656196504000174,0.0008456524769681548,0.0008456524769681617
0.952,0.0013168410624000032,0.0003582200651542494,0.0003582200651542494
0.9659999999999997,0.0006702180504000091,7.32047877890149e-05,7.320478778900796e-05
0.98,0.00023522400000000094,0.0,0.0
0.9939999999999998,2.14705944000015e-05,0.00014814053577138706,0.00014814053577139052
1.008,3.870781440000038e-05,0.0005273026250679699,0.0005273026250681712
1.0219999999999998,0.00029682393839999366,0.0011473038105770106,0.0011473038105772049
1.036,0.0008058455424000006,0.0020181028643367904,0.002018102864336957
1.0499999999999998,0.0015759374999999875,0.0031497997044953527,0.0031497997044954706
1.0639999999999996,0.0026174029823999643,0.004552635312420634,0.004552635312420644
1.0779999999999998,0.003940683458399984,0.006236991650360374,0.006236991650360388
1.0919999999999996,0.005556358694399959,0.008213391579829702,0.008213391579829726
1.1059999999999999,0.007475146754399984,0.010492498780886247,0.010492498780886247
1.1199999999999997,0.009707903999999946,0.013085117672431833,0.01308511767243184
1.134,0.01226562509039999,0.016002193333666787,0.016002193333666814
1.1479999999999997,0.015159442982399931,0.019254811426802722,0.01925481142680273
1.162,0.018400628930399978,0.022854198121130327,0.022854198121130334
1.1759999999999997,0.02200059248639992,0.026811720018519537,0.026811720018519544
1.19,0.02597088149999999,0.031138884080423347,0.031138884080423354
1.2039999999999997,0.030323182118399912,0.03584733755643831,0.03584733755643832
1.218,0.035069318786399975,0.0409488679144721,0.04094886791447211
1.2319999999999998,0.040221254246399905,0.04645540277254998,0.04645540277255
1.246,0.045791089538400005,0.052379009832293454,0.05237900983229346
1.2599999999999998,0.05179106399999991,0.058731896814085534,0.05873189681408553
1.274,0.05823355526639999,0.06552641139394144,0.06552641139394147
1.2879999999999998,0.0651310792703999,0.07277504114208488,0.07277504114208488
1.3019999999999996,0.0724962902423998,0.08049041346323654,0.08049041346323654
1.3159999999999998,0.08034198071039993,0.08868529553860541,0.08868529553860544
1.3299999999999996,0.08868108149999977,0.09737259426957498,0.09737259426957501
1.3439999999999999,0.09752666173439993,0.106565356223074,0.106565356223074
1.3579999999999997,0.10689192883439975,0.1162767675786073,0.1162767675786073
1.3719999999999999,0.11679022851839989,0.12652015407693595,0.12652015407693595
1.3859999999999997,0.12723504480239972,0.13730898097037295,0.13730898097037295
1.4,0.13823999999999992,0.14865685297467915,0.14865685297467943
